ACCNUM,YEAR,HOUR,ROAD_CLASS,District,WardNum,ACCLOC,TRAFFCTL,VISIBILITY,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,DRIVACT,DRIVCOND,PEDACT,PEDCOND,geometry
1122775,2009,7,Collector,Toronto and East York,12,,No Control,Clear,Dry,Non-Fatal Injury,SMV Unattended Vehicle,60 to 64,Major,,Following too Close,Inattentive,,,"-79.38879, 43.697645"
1122775,2009,7,Collector,Toronto and East York,12,,No Control,Clear,Dry,Non-Fatal Injury,SMV Unattended Vehicle,unknown,None,,,,,,"-79.38879, 43.697645"
1095466,2009,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,45 to 49,Major,,,,,,"-79.285159, 43.776305"
1095466,2009,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,45 to 49,Minor,,Driving Properly,Normal,,,"-79.285159, 43.776305"
1095466,2009,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,unknown,,,,,,,"-79.285159, 43.776305"
1095466,2009,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,55 to 59,Minor,,Lost control,Unknown,,,"-79.285159, 43.776305"
1109447,2009,7,Minor Arterial,Toronto and East York,10,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.39569, 43.642245"
1109447,2009,7,Minor Arterial,Toronto and East York,10,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Driving Properly,Normal,,,"-79.39569, 43.642245"
1109447,2009,7,Minor Arterial,Toronto and East York,10,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,30 to 34,Major,,,,Running onto Roadway,Other,"-79.39569, 43.642245"
1066713,2008,7,Major Arterial,Scarborough,21,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Failed to Yield Right of Way,Normal,,,"-79.25339, 43.748845"
1066713,2008,7,Major Arterial,Scarborough,21,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,Major,,,,Crossing with right of way,Normal,"-79.25339, 43.748845"
1069315,2008,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,55 to 59,Fatal,52,,,Crossing with right of way,Unknown,"-79.336452, 43.816847"
1069315,2008,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,unknown,,,,,,,"-79.336452, 43.816847"
1069315,2008,7,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,65 to 69,None,,Failed to Yield Right of Way,Unknown,,,"-79.336452, 43.816847"
1070403,2008,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Approaching,50 to 54,Major,,Lost control,Medical or Physical Disability,,,"-79.57249, 43.643345"
1070403,2008,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Approaching,35 to 39,None,,Driving Properly,Unknown,,,"-79.57249, 43.643345"
1070403,2008,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Approaching,45 to 49,None,,Driving Properly,Normal,,,"-79.57249, 43.643345"
1165924,2010,7,Collector,Etobicoke York,5,,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,75 to 79,Major,,Lost control,Medical or Physical Disability,,,"-79.48479, 43.713545"
1133598,2009,7,Collector,Etobicoke York,3,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,5 to 9,None,,,,"Crossing, no Traffic Control",Inattentive,"-79.519092, 43.600444"
1133598,2009,7,Collector,Etobicoke York,3,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,30 to 34,None,,,,"Crossing, no Traffic Control",Inattentive,"-79.519092, 43.600444"
1133598,2009,7,Collector,Etobicoke York,3,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,5 to 9,Major,,,,"Crossing, no Traffic Control",Inattentive,"-79.519092, 43.600444"
1133598,2009,7,Collector,Etobicoke York,3,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.519092, 43.600444"
1133598,2009,7,Collector,Etobicoke York,3,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Driving Properly,Unknown,,,"-79.519092, 43.600444"
1148773,2010,7,Major Arterial,Toronto and East York,,At Intersection,No Control,Clear,Dry,Fatal,Pedestrian Collisions,15 to 19,None,,,,,,"-79.44849, 43.691345"
1148773,2010,7,Major Arterial,Toronto and East York,,At Intersection,No Control,Clear,Dry,Fatal,Pedestrian Collisions,15 to 19,None,,,,,,"-79.44849, 43.691345"
1148773,2010,7,Major Arterial,Toronto and East York,,At Intersection,No Control,Clear,Dry,Fatal,Pedestrian Collisions,40 to 44,None,,Driving Properly,Normal,,,"-79.44849, 43.691345"
1148773,2010,7,Major Arterial,Toronto and East York,,At Intersection,No Control,Clear,Dry,Fatal,Pedestrian Collisions,50 to 54,Fatal,5,,,Running onto Roadway,Unknown,"-79.44849, 43.691345"
1171570,2010,7,Major Arterial,Toronto and East York,11,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,None,,Driving Properly,Normal,,,"-79.39879, 43.654945"
1171570,2010,7,Major Arterial,Toronto and East York,11,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,65 to 69,Major,,,,,,"-79.39879, 43.654945"
1167934,2010,7,Minor Arterial,Scarborough,25,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,55 to 59,Major,,Following too Close,Normal,,,"-79.22589, 43.842545"
1167934,2010,7,Minor Arterial,Scarborough,25,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,25 to 29,None,,Driving Properly,Normal,,,"-79.22589, 43.842545"
1161062,2010,7,Major Arterial,Toronto and East York,19,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,40 to 44,Minimal,,,,,,"-79.30789, 43.673945"
1161062,2010,7,Major Arterial,Toronto and East York,19,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,unknown,,,,,,,"-79.30789, 43.673945"
1161062,2010,7,Major Arterial,Toronto and East York,19,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,35 to 39,Major,,Driving Properly,Normal,,,"-79.30789, 43.673945"
1161062,2010,7,Major Arterial,Toronto and East York,19,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,55 to 59,Minor,,Disobeyed Traffic Control,Inattentive,,,"-79.30789, 43.673945"
1161585,2010,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,None,,Failed to Yield Right of Way,Normal,,,"-79.25649, 43.785345"
1161585,2010,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,Major,,,,Crossing with right of way,Normal,"-79.25649, 43.785345"
1133805,2009,7,Major Arterial,Toronto and East York,9,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.46309, 43.673745"
1133805,2009,7,Major Arterial,Toronto and East York,9,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,Driving Properly,Normal,,,"-79.46309, 43.673745"
1133805,2009,7,Major Arterial,Toronto and East York,9,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,Major,,,,Running onto Roadway,Inattentive,"-79.46309, 43.673745"
1144951,2009,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,55 to 59,Major,,Driving Properly,Normal,,,"-79.59409, 43.659745"
1144951,2009,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,unknown,,,,,,,"-79.59409, 43.659745"
1144951,2009,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,15 to 19,None,,Following too Close,Fatigue,,,"-79.59409, 43.659745"
1144951,2009,7,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,unknown,,,,,,,"-79.59409, 43.659745"
1148052,2009,7,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,50 to 54,Major,,Driving Properly,Normal,,,"-79.28339, 43.797045"
1148052,2009,7,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,40 to 44,None,,Improper Turn,Inattentive,,,"-79.28339, 43.797045"
1143126,2009,7,Minor Arterial,Scarborough,20,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Angle,40 to 44,Major,,Disobeyed Traffic Control,Normal,,,"-79.24149, 43.720845"
1143126,2009,7,Minor Arterial,Scarborough,20,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Angle,35 to 39,Minor,,Driving Properly,Normal,,,"-79.24149, 43.720845"
1132677,2009,7,Major Arterial,Scarborough,21,,No Control,Rain,Wet,Non-Fatal Injury,SMV Other,30 to 34,Major,,Lost control,Unknown,,,"-79.27739, 43.756345"
1136099,2009,7,Minor Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,45 to 49,None,,Driving Properly,Normal,,,"-79.43969, 43.650145"
1136099,2009,7,Minor Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,30 to 34,Minor,,,,,,"-79.43969, 43.650145"
1136099,2009,7,Minor Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,30 to 34,Major,,Improper Turn,Normal,,,"-79.43969, 43.650145"
1132676,2009,7,Minor Arterial,Scarborough,25,At Intersection,No Control,Rain,Wet,Fatal,Pedestrian Collisions,45 to 49,Minor,,Driving Properly,Normal,,,"-79.22429, 43.816945"
1132676,2009,7,Minor Arterial,Scarborough,25,At Intersection,No Control,Rain,Wet,Fatal,Pedestrian Collisions,60 to 64,Fatal,36,,,"Crossing, no Traffic Control",Inattentive,"-79.22429, 43.816945"
1135192,2009,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.28719, 43.828245"
1135192,2009,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Failed to Yield Right of Way,Unknown,,,"-79.28719, 43.828245"
1135192,2009,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,75 to 79,Major,,,,Crossing with right of way,Normal,"-79.28719, 43.828245"
1135192,2009,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,80 to 84,Minor,,,,Crossing with right of way,Normal,"-79.28719, 43.828245"
1135192,2009,7,Major Arterial,Scarborough,23,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,Minimal,,,,Crossing with right of way,Normal,"-79.28719, 43.828245"
1237939,2011,7,Major Arterial,Toronto and East York,11,At Intersection,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,30 to 34,Major,,,,Other,Normal,"-79.40769, 43.656445"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,25 to 29,Fatal,27,,,,,"-79.43289, 43.781245"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,unknown,None,,,,,,"-79.43289, 43.781245"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,unknown,None,,,,,,"-79.43289, 43.781245"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,60 to 64,Major,,,,,,"-79.43289, 43.781245"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,60 to 64,Minor,,Driving Properly,Normal,,,"-79.43289, 43.781245"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,25 to 29,Minor,,,,,,"-79.43289, 43.781245"
1180110,2010,7,Collector,North York,18,At Intersection,Stop Sign,Clear,Dry,Fatal,Angle,25 to 29,Major,,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,"-79.43289, 43.781245"
1226385,2011,7,Major Arterial,Scarborough,20,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,None,,Failed to Yield Right of Way,Normal,,,"-79.23239, 43.725145"
1226385,2011,7,Major Arterial,Scarborough,20,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,Major,,,,Crossing with right of way,Normal,"-79.23239, 43.725145"
1237939,2011,7,Major Arterial,Toronto and East York,11,At Intersection,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.40769, 43.656445"
1237939,2011,7,Major Arterial,Toronto and East York,11,At Intersection,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Driving Properly,Inattentive,,,"-79.40769, 43.656445"
1228029,2011,7,Minor Arterial,Toronto and East York,19,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,,,,,"-79.302287, 43.689044"
1228029,2011,7,Minor Arterial,Toronto and East York,19,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,Major,,,,"Crossing, no Traffic Control",Normal,"-79.302287, 43.689044"
1235812,2011,7,Major Arterial,Etobicoke York,2,,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,60 to 64,Major,,Lost control,Inattentive,,,"-79.58779, 43.665745"
1235812,2011,7,Major Arterial,Etobicoke York,2,,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,unknown,,,,,,,"-79.58779, 43.665745"
1226490,2011,7,Minor Arterial,Toronto and East York,4,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,,,,,"-79.45229, 43.655745"
1226490,2011,7,Minor Arterial,Toronto and East York,4,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,Major,,,,"Crossing, no Traffic Control",Normal,"-79.45229, 43.655745"
1226490,2011,7,Minor Arterial,Toronto and East York,4,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,Driving Properly,Normal,,,"-79.45229, 43.655745"
1202672,2010,7,Major Arterial,North York,17,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,35 to 39,Major,,Disobeyed Traffic Control,Normal,,,"-79.36079, 43.811145"
1202672,2010,7,Major Arterial,North York,17,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,30 to 34,None,,Driving Properly,Normal,,,"-79.36079, 43.811145"
1202989,2010,7,Major Arterial,Toronto and East York,10,At Intersection,Traffic Signal,Clear,Dry,Fatal,Cyclist Collisions,unknown,,,,,,,"-79.39219, 43.638445"
1202989,2010,7,Major Arterial,Toronto and East York,10,At Intersection,Traffic Signal,Clear,Dry,Fatal,Cyclist Collisions,30 to 34,None,,Driving Properly,Normal,,,"-79.39219, 43.638445"
1202989,2010,7,Major Arterial,Toronto and East York,10,At Intersection,Traffic Signal,Clear,Dry,Fatal,Cyclist Collisions,60 to 64,Fatal,36,,,,,"-79.39219, 43.638445"
1259013,2011,7,Major Arterial,Scarborough,23,,No Control,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.26749, 43.786245"
1235315,2011,7,Major Arterial,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,,,,,"-79.27199, 43.770545"
1259013,2011,7,Major Arterial,Scarborough,23,,No Control,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,55 to 59,None,,Other,Normal,,,"-79.26749, 43.786245"
1259013,2011,7,Major Arterial,Scarborough,23,,No Control,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,80 to 84,Major,,,,Other,Normal,"-79.26749, 43.786245"
1273336,2011,7,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.50859, 43.720945"
1273336,2011,7,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,None,,Failed to Yield Right of Way,Normal,,,"-79.50859, 43.720945"
1273336,2011,7,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,Major,,,,Crossing with right of way,Normal,"-79.50859, 43.720945"
1279732,2011,7,Major Arterial,Scarborough,23,,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,Failed to Yield Right of Way,Unknown,,,"-79.251178, 43.836589"
1279732,2011,7,Major Arterial,Scarborough,23,,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,45 to 49,Major,,,,Crossing with right of way,Normal,"-79.251178, 43.836589"
1270884,2011,7,Major Arterial,Etobicoke York,7,At Intersection,Traffic Signal,Rain,Wet,Fatal,Pedestrian Collisions,25 to 29,Fatal,34,,,Crossing with right of way,Normal,"-79.519672, 43.765898"
1270884,2011,7,Major Arterial,Etobicoke York,7,At Intersection,Traffic Signal,Rain,Wet,Fatal,Pedestrian Collisions,unknown,,,,,,,"-79.519672, 43.765898"
1270884,2011,7,Major Arterial,Etobicoke York,7,At Intersection,Traffic Signal,Rain,Wet,Fatal,Pedestrian Collisions,40 to 44,None,,Failed to Yield Right of Way,Inattentive,,,"-79.519672, 43.765898"
1243422,2011,7,,Etobicoke York,3,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,45 to 49,None,,Driving Properly,Normal,,,"-79.52449, 43.618045"
1243422,2011,7,,Etobicoke York,3,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,45 to 49,Major,,Speed too Fast For Condition,Inattentive,,,"-79.52449, 43.618045"
1250936,2011,7,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,45 to 49,None,,Driving Properly,Normal,,,"-79.45119, 43.665745"
1250936,2011,7,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,45 to 49,Major,,Disobeyed Traffic Control,Normal,,,"-79.45119, 43.665745"
1250936,2011,7,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,unknown,,,,,,,"-79.45119, 43.665745"
1250936,2011,7,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,55 to 59,Minimal,,Disobeyed Traffic Control,Normal,,,"-79.45119, 43.665745"
1235315,2011,7,Major Arterial,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.27199, 43.770545"
1235315,2011,7,Major Arterial,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,,,,,"-79.27199, 43.770545"
1235315,2011,7,Major Arterial,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,,,,,"-79.27199, 43.770545"
1235315,2011,7,Major Arterial,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,None,,Driving Properly,Unknown,,,"-79.27199, 43.770545"
1235315,2011,7,Major Arterial,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,15 to 19,Major,,,,"Crossing, no Traffic Control",Medical or Physical Disability,"-79.27199, 43.770545"
1244509,2011,7,Collector,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,unknown,,,,,,,"-79.58059, 43.717045"
1244509,2011,7,Collector,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,30 to 34,Major,,Lost control,Inattentive,,,"-79.58059, 43.717045"
1244509,2011,7,Collector,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,40 to 44,Minor,,,,,,"-79.58059, 43.717045"
1244509,2011,7,Collector,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,unknown,,,,,,,"-79.58059, 43.717045"
1244509,2011,7,Collector,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,40 to 44,Minor,,Driving Properly,Normal,,,"-79.58059, 43.717045"
1244509,2011,7,Collector,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,unknown,,,,,,,"-79.58059, 43.717045"
1317446,2012,7,Major Arterial,Etobicoke York,5,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,unknown,,,,,,,"-79.46539, 43.691945"
1317446,2012,7,Major Arterial,Etobicoke York,5,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,25 to 29,Major,,Driving Properly,Normal,,,"-79.46539, 43.691945"
1326942,2012,7,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,20 to 24,Major,,Driving Properly,Normal,,,"-79.420772, 43.649321"
1326942,2012,7,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,unknown,,,,,,,"-79.420772, 43.649321"
1326942,2012,7,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,50 to 54,None,,Improper Turn,Inattentive,,,"-79.420772, 43.649321"
1327859,2012,7,Major Arterial,Scarborough,24,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Driving Properly,Normal,,,"-79.24629, 43.773345"
1327859,2012,7,Major Arterial,Scarborough,24,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,Major,,,,Crossing without right of way,Inattentive,"-79.24629, 43.773345"
